country,year,CO2,GHG(Indirect CO2),GHG,HFC,CH4,NF3,N2O,PFC,SF6,HFC+PFC
Portugal,2006,65465.41971559,83555.485883523,83422.6144237967,1087.60225078355,13004.4137934613,null,3832.74846782682,3.99084144838352,28.439354686752,null
Portugal,2007,62791.1477666385,81099.9493471506,80963.188067309,1320.69100943632,12799.6306415142,null,4015.59465743918,4.74393882996915,31.380053450868,null
Portugal,2008,60550.0402031828,78734.1165596236,78598.9029025128,1569.10606682585,12553.8952717715,null,3889.9242280114,5.58138019676803,30.355752524424,null
Portugal,2009,58004.1969738053,75935.9020110487,75810.7184654977,1763.33936842818,12448.6379070819,null,3554.79082697767,6.60929605287522,33.144093151764,null
Portugal,2010,53583.8858598739,71333.5980754193,71202.0176531149,1909.74038472559,12108.0204084857,null,3557.74785534388,7.92893031072497,34.694214375024,null
Portugal,2011,52150.653443811,69774.2213716337,69653.8211135955,2050.62498136657,12123.974738762,null,3289.28022658172,9.04547711995939,30.242245954272,null
Portugal,2012,50262.4224416189,67681.248812994,67558.6730474554,2165.80494246783,11798.7302349001,null,3288.15029272676,10.1811757985441,33.383959943232,null
Portugal,2013,48495.550477338,65884.8578139682,65752.0624456363,2309.50077353087,11560.465782546,null,3340.18692695386,11.3598963550223,34.9985889126,null
Portugal,2014,48353.6903302063,65747.8222315514,65620.0122740753,2439.3050815754,11374.1561796849,null,3409.62400934855,12.5911313975795,30.645541862556,null
Romania,1990,174731.886787722,254999.122937748,254999.122937748,0.18119293223939,62314.7567421458,null,15496.6567854678,2455.166469,0.47496048,null
Romania,1991,143586.607530198,208477.415365055,208477.415365055,0.28668813826203,51601.7076598056,null,11034.7365410325,2253.556431,0.52051488,null
Romania,1992,132732.908743069,190934.821941263,190934.821941263,0.44593471938154,45874.7728245789,null,10757.2248670157,1568.983941,0.48563088,null
Romania,1993,124819.100092444,182011.073556392,182011.073556392,0.72557471173243,44116.8406111296,null,11438.4210210271,1635.465195,0.52106208,null
Romania,1994,122610.776956391,178107.9044609,178107.9044609,1.19943428777119,43060.8333223704,null,10704.2644609703,1730.0934,0.73688688,null
Romania,1995,128587.003639727,185010.510955194,185010.510955194,2.52603566422256,43002.2946675177,null,11359.7482166044,2057.9622,0.97619568,null
Romania,1996,131939.69450211,187475.719181006,187475.719181006,4.72378228524326,42560.8709800098,null,10916.3428436608,2052.54651,1.54056294,null
Romania,1997,123515.853269646,175492.32678625,175492.32678625,10.3601905678188,39362.6307016748,null,10529.2053253052,2072.868586236,1.40871282,null
Romania,1998,106813.977529299,155283.125768437,155283.125768437,23.8780605563935,37069.3177406358,null,9339.91235496597,2034.5256078,1.51447518,null
Romania,1999,90443.3507659838,136767.727856024,136767.727856024,39.7271833843805,35542.5946511613,null,8879.86478887155,1860.485501847,1.70496477618,null
Romania,2000,95190.9034483113,142404.667364628,142404.667364628,70.8150467786572,36291.1315956144,null,9343.81071400135,1499.32262655,8.68393337196,null
Romania,2001,100377.986962722,149257.929059923,149257.929059923,112.874177660051,38303.8426044501,null,9237.23183051083,1211.66060652,14.332878060648,null
Romania,2002,100655.31311867,148022.889172072,148022.889172072,168.16060570066,37815.8281581869,null,8538.49930900853,832.99093815,12.097042356048,null
Romania,2003,105737.481034365,153271.396474872,153271.396474872,228.748298822658,37762.3036977547,null,9227.78096748403,304.53930993522,10.543166510412,null
Romania,2004,104575.077756967,151877.024946004,151877.024946004,293.933728396381,36332.7137709539,null,10507.3426599539,153.859737429482,14.097292303656,null
Romania,2005,102414.252372896,149329.227887785,149329.227887785,368.908308524474,36102.062476496,null,10333.0575152435,95.2794377170412,15.66777690756,null
Romania,2006,106175.991142102,151431.555316116,151431.555316116,484.198745910485,35480.8785188678,null,9202.29729004353,64.0590924206546,24.130526772036,null
Romania,2007,104540.350942151,148708.180463993,148708.180463993,665.629414843048,34257.4868141058,null,9186.64981314088,28.181725719833,29.881754032284,null
Romania,2008,101035.420806089,143548.868953372,143548.868953372,946.94509060053,33537.5507405169,null,7977.25333142211,17.8684562914585,33.83052845214,null
Romania,2009,85288.2940231284,125528.055603277,125528.055603277,924.424495839208,31949.2870169765,null,7310.85975392882,8.156904,47.033409404256,null
Romania,2010,80795.7740259277,119124.98108324,119124.98108324,982.4648959366,29750.669877696,null,7526.23486910661,9.132186,60.70522857342,null
Romania,2011,86163.6343263804,124264.61705774,124264.61705774,1092.23793704097,29103.712694332,null,7844.4840008974,12.7156,47.832499089216,null
Romania,2012,84661.2305445011,122666.95430426,122666.95430426,1197.4339631475,29612.0449638371,null,7138.0604970156,7.4276,50.756735758344,null
Romania,2013,74083.358238036,111933.89585605,111933.89585605,1298.59486038888,29191.884198204,null,7296.70629926774,6.149,57.2032601532,null
Romania,2014,74046.4676268308,111612.810604741,111612.810604741,1373.27619594984,29101.498838372,null,7033.44187377962,6.3449,51.7811698092,null
Russian Federation,1990,2589725.30553003,3767555.04426468,3767555.04426468,35937.158805248,942383.462118004,null,183239.558098725,15122.4099579523,1147.14975471992,null
Russian Federation,1991,2433187.64541119,3535600.02489126,3535600.02489126,34229.660541312,875196.162996812,null,175740.256148132,16204.1122254874,1042.18756832008,null
Russian Federation,1992,2013175.48242406,3002768.80020962,3002768.80020962,28192.1402495568,794953.160990131,null,151404.310476502,14706.1047228893,337.60134648,null
Russian Federation,1993,1909577.84022625,2809294.52481872,2809294.52481872,18278.4100904389,737770.858518844,null,129170.885233433,14334.649675121,161.881074639924,null
Russian Federation,1994,1685494.54694021,2511690.61824298,2511690.61824298,15469.6355295884,680641.143637547,null,116051.660024745,13936.4682586474,97.163852240076,null
Russian Federation,1995,1629496.29767829,2429432.44370705,2429432.44370705,15447.3214609136,655448.422294398,null,115186.706382254,13456.5850262383,397.11086496,null
Russian Federation,1996,1581293.21958917,2354767.26191203,2354767.26191203,13611.0757080152,637618.056003041,null,109396.237302039,11842.5977319638,1006.07557779992,null
Russian Federation,1997,1502079.86636293,2261183.4663907,2261183.4663907,18009.6068129631,627871.889657435,null,101973.721975766,10243.9756037277,1004.40597788008,null
Russian Federation,1998,1476588.92527691,2229674.66572712,2229674.66572712,21834.2957949383,614448.449154696,null,106113.074634081,9883.49298101662,806.42788548,null
Russian Federation,1999,1512651.93084896,2261391.53957599,2261391.53957599,22672.1806452837,615217.687290042,null,100582.618903202,9617.09470625568,650.027182239924,null
Russian Federation,2000,1504182.72891476,2274497.94442973,2274497.94442973,26569.6768412658,634332.610865134,null,98853.7534472518,9894.71603003421,664.458331280076,null
Russian Federation,2001,1542500.06477849,2334066.89048283,2334066.89048283,25208.8051647327,661581.711232814,null,94903.7659042362,9045.44414560159,827.09925696,null
Russian Federation,2002,1531200.21174359,2342532.90912542,2342532.90912542,19302.0722630626,689309.206365057,null,94511.3920356638,7313.25258540462,896.77413264,null
Russian Federation,2003,1568510.14348381,2422097.78719788,2422097.78719788,14612.7516815278,737661.372592713,null,93531.8409541245,6731.20701314473,1050.47147256,null
Russian Federation,2004,1575180.85973468,2471236.40549359,2471236.40549359,18416.2198323824,777315.958937797,null,92492.5413015098,6651.69394690311,1179.13174032,null
Russian Federation,2005,1593933.34385535,2501637.91007254,2501637.91007254,19813.7903082148,790311.941662593,null,89955.4194623921,6345.05335335212,1278.36143064,null
Russian Federation,2006,1653289.19267186,2574412.00965123,2574412.00965123,18026.7121398838,806182.562699162,null,90062.7308603463,5552.34934881164,1298.46193116,null
Russian Federation,2007,1653139.05550251,2584309.06044644,2584309.06044644,16857.9950497273,817694.587677569,null,90272.1744880892,5017.82716854623,1327.42056,null
Russian Federation,2008,1684999.82263502,2616463.55390157,2616463.55390157,17934.2776173175,819537.108753173,null,88292.291111172,4907.41299784659,792.64078704,null
Russian Federation,2009,1576703.96685802,2481987.79247174,2481987.79247174,12514.1099677913,799070.495434016,null,89567.1533433811,3377.82598512285,754.2408834,null
Russian Federation,2010,1662592.25855081,2602483.42792335,2602483.42792335,13421.6122390294,827300.14885215,null,94899.4081306796,3633.2058817232,636.79426896,null
Russian Federation,2011,1717221.95058062,2665179.25767954,2665179.25767954,11309.9038212035,842543.993580557,null,90299.5012365659,3317.93726779595,485.9711928,null
Russian Federation,2012,1727489.10411795,2700925.24004231,2700925.24004231,17648.850297369,852552.481621696,null,94665.8340233052,3327.86337494838,5241.10660704,null
Russian Federation,2013,1666644.42307436,2643064.5998411,2643064.5998411,21503.2502962644,856648.068476539,null,89940.2264159072,3419.50117443362,4909.1304036,null
Russian Federation,2014,1671568.65225681,2648873.34719867,2648873.34719867,24149.0718155874,859101.067596339,null,90157.2301603383,3097.89706359207,799.428306,null
Slovakia,1990,61837.5667856109,74271.5106844523,74271.5106844523,null,7121.2834186975,null,4997.73829414391,314.863818,0.058368,null
Slovakia,1991,53447.4400150003,64644.5332374833,64644.5332374833,null,6887.8601811054,null,3999.47283837756,309.725091,0.035112,null
Slovakia,1992,48979.1257649755,59204.279816753,59204.279816753,null,6553.87787414712,null,3382.9976726304,288.235869,0.042636,null
Slovakia,1993,46467.5491941913,55689.2829100671,55689.2829100671,null,6155.26738815384,null,2886.05389372195,180.322602,0.089832,null
Slovakia,1994,43638.4901175531,53053.299044382,53053.299044382,0.1958936,5988.53761142181,null,3255.22420980715,153.227496,17.623716,null
Slovakia,1995,44679.5449583075,54405.5771330106,54405.5771330106,10.4907173871421,6132.90650836921,null,3439.83507734675,132.645162,10.1547096,null
Slovakia,1996,44978.9115789435,54706.0658504021,54706.0658504021,22.2312301835423,6049.61100679276,null,3603.42403169771,40.72407398457,11.1639288,null
Slovakia,1997,45040.2697406883,54396.9380264408,54396.9380264408,32.3852854459489,5749.457734349,null,3523.19657006017,40.1558270974117,11.4728688,null
Slovakia,1998,44016.9870017177,52993.843018462,52993.843018462,42.6214850222873,5708.46919242492,null,3184.01772105759,29.099705839576,12.6479124,null
Slovakia,1999,43181.3144851094,51700.4255895351,51700.4255895351,61.6349706420788,5657.96959573303,null,2770.59394396515,16.2697204854417,12.6428736,null
Slovakia,2000,41155.0114506149,49712.4776565827,49712.4776565827,84.7255503779299,5422.7427246162,null,3022.04612936188,14.9078076117927,13.043994,null
Slovakia,2001,43468.0933515512,52127.6656030658,52127.6656030658,112.83353516956,5358.10742688496,null,3159.28067201745,16.0197310427026,13.3308864,null
Slovakia,2002,41593.5332476528,50144.7586875242,50144.7586875242,146.229947524467,5237.54381346797,null,3135.48858194719,17.1832477317927,14.7798492,null
Slovakia,2003,42060.5502497607,50586.5760160679,50586.5760160679,175.018468474779,5138.51406858598,null,3170.98633400458,26.4514396419252,15.0554556,null
Slovakia,2004,42576.9588896981,51315.162528611,51315.162528611,208.943018275412,5183.93487150681,null,3306.26660395665,23.6260531740254,15.433092,null
Slovakia,2005,42581.0225015084,51287.3749784774,51287.3749784774,240.673762562375,5184.36933254953,null,3240.76655488675,24.1586557704152,16.3841712,null
Slovakia,2006,42320.4844795718,51206.9149886339,51206.9149886339,282.673378463673,5028.68835754704,null,3515.89052371799,42.4677645333698,16.7104848,null
Slovakia,2007,40725.2998364864,49405.0730814613,49405.0730814613,325.441077409888,4894.01010856053,null,3413.50348514705,29.4237242574186,17.3948496,null
Slovakia,2008,41236.324036934,50088.7365180064,50088.7365180064,386.228973506857,5120.15578648425,null,3284.418364156,42.7581801253056,18.8511768,null
Slovakia,2009,37433.4334191131,45557.6290204964,45557.6290204964,441.626979457085,4668.54719152074,null,2973.50922684502,21.0008527605201,19.5113508,null
Slovakia,2010,38385.9425232062,46482.8737554074,46482.8737554074,529.678546651399,4707.52415289806,null,2815.09250730482,25.0118373468787,19.624188,null
Slovakia,2011,37880.8531455433,45604.0184269931,45604.0184269931,521.856075102875,4788.51272057605,null,2371.88871523254,20.1059625382802,20.801808,null
Slovakia,2012,35867.8962742317,43175.5884668369,43175.5884668369,530.053001611878,4408.49510534884,null,2322.23783071163,25.6625829328622,21.243672,null
Slovakia,2013,35395.1548629239,42792.4788996332,42792.4788996332,535.192332482989,4555.86784703824,null,2274.1499941858,9.81044700226352,22.303416,null
Slovakia,2014,33387.4287224285,40657.6017003132,40657.6017003132,546.015523821864,4363.29112322851,null,2335.55044444234,11.147500588,14.168385804,null
Slovenia,1990,15088.3050462456,18616.4490964463,18616.4490964463,null,2471.36093079217,null,839.364407323638,207.589632084881,9.82908,null
Slovenia,1991,14007.2826135476,17311.5291336356,17311.5291336356,null,2384.36661489612,null,780.830850060121,129.404655131768,9.6444,null
Slovenia,1992,14009.3986307298,17410.0681306423,17410.0681306423,null,2429.87919040936,null,832.943765967181,128.179343535946,9.6672,null
Slovenia,1993,14303.9936504337,17605.5382076413,17605.5382076413,null,2353.82832323806,null,808.921812163705,128.253981805742,10.54044,null
Slovenia,1994,14648.7255407292,18004.4453928209,18004.4453928209,null,2350.49469278122,null,866.213251925464,128.175067385072,10.83684,null
Slovenia,1995,15277.7447752259,18761.01803777,18761.01803777,35.8281168326316,2378.69044191864,null,928.479438798268,128.143384994508,12.13188,null
Slovenia,1996,15945.1761136753,19440.2444733498,19440.2444733498,34.7990647452631,2338.37240810363,null,981.350714578134,127.668732247522,12.87744,null
Slovenia,1997,16275.5596667516,19794.466740047,19794.466740047,41.3347783600447,2331.42106935408,null,1004.70619107469,128.19139450659,13.25364,null
Slovenia,1998,15980.4778466171,19520.3865901311,19520.3865901311,37.6937452686313,2370.50421902455,null,990.858340931983,128.082158288815,12.77028,null
Slovenia,1999,15353.0714374852,18892.7989721634,18892.7989721634,36.7407335198879,2373.46242276013,null,985.867185605085,128.292272793112,15.36492,null
Slovenia,2000,15460.154173141,19126.2291661025,19126.2291661025,50.0405861747345,2459.12599911899,null,1012.1450976409,129.749510026862,15.0138,null
Slovenia,2001,16384.7561407934,20010.7197823299,20010.7197823299,62.458994001131,2422.01857221348,null,996.858467963867,129.260407357965,15.3672,null
Slovenia,2002,16526.3127114803,20159.895746672,20159.895746672,78.6132406344576,2515.78600812245,null,887.577090324771,135.069856110016,16.53684,null
Slovenia,2003,16289.385897298,19878.2471571766,19878.2471571766,107.952752245349,2471.36919403308,null,853.009458197472,139.438975402705,17.09088,null
Slovenia,2004,16639.1710998347,20198.4456736378,20198.4456736378,130.198036732986,2449.21446657268,null,821.698667128823,140.694043368562,17.46936,null
Slovenia,2005,16938.3242617391,20522.7384015046,20522.7384015046,156.150707888707,2437.58307667229,null,830.555036138188,142.128897166344,17.9964219,null
Slovenia,2006,17129.8019864058,20694.9724736023,20694.9724736023,184.281880456854,2391.73695756628,null,836.957234984499,134.260541284694,17.933872904172,null
Slovenia,2007,17272.3791866788,20831.8365544054,20831.8365544054,210.767517433336,2391.90961197287,null,839.3093553947,99.6802630067721,17.790619918896,null
Slovenia,2008,18219.7304323115,21523.5484179448,21523.5484179448,230.515321849832,2247.92799808857,null,793.097752782136,14.7352604286568,17.541652484172,null
Slovenia,2009,16328.2103332782,19595.3672464151,19595.3672464151,248.394541385089,2207.16389844843,null,789.16356484879,5.23651163466941,17.19839682,null
Slovenia,2010,16363.4297727931,19618.7649294739,19618.7649294739,263.905156533705,2187.90236287205,null,775.916109253385,9.639797381736,17.97173064,null
Slovenia,2011,16348.2391107374,19626.4639887411,19626.4639887411,278.727158538627,2182.15441596544,null,779.046564477068,20.1574090025954,18.13933002,null
Slovenia,2012,15800.18723876,19035.4208792702,19035.4208792702,291.47582668555,2127.71067150079,null,781.002250751342,18.1097663525083,16.93512522,null
Slovenia,2013,15148.7253832075,18313.7815337237,18313.7815337237,301.922716833091,2080.22651630495,null,751.64129298851,15.3145186696186,15.95110572,null
Slovenia,2014,13489.9800352085,16582.3118962607,16582.3118962607,323.824130879435,1978.92047046031,null,758.844818434183,15.2214632582397,15.52097802,null
Spain,1990,230154.963134126,null,280600.875384264,3039.92,29575.3539622042,null,16602.6573419206,1164.3758772363,63.6050687772,null
Spain,1991,239725.183689106,null,289476.644923166,2756.352,29619.8064908904,null,16218.4635960317,1087.13261596137,69.7065311772,null
Spain,1992,248407.160135641,null,298659.599566829,3494.576,30128.9391822298,null,15529.6591967842,1026.32265372844,72.9423984456,null
Spain,1993,239938.287255991,null,288520.506615183,2856.56421999034,30056.5712241291,null,14526.190160577,1065.87726971838,77.0164847772,null
Spain,1994,252389.348341529,null,304844.418226681,4373.88138999678,30913.1253878026,null,16044.9607927066,1038.45334742342,84.6489672228,null
Spain,1995,265725.3506663,null,320181.558519913,5872.42404894803,31370.4074782782,null,16057.0766978868,1055.36808692271,100.9315415772,null
Spain,1996,253708.870128625,null,311936.633372079,6546.41034880918,32667.3653350493,null,17900.4233426578,1002.13250198472,111.4317149532,null
Spain,1997,266391.92680196,null,326262.199894909,7722.72448127769,33553.5165538679,null,17415.7679452607,1025.73763014269,152.5264824,null
Spain,1998,274911.096949235,null,335964.180820575,7771.81759284233,34044.2064020706,null,18135.4065118171,943.532081478793,158.1212831316,null
Spain,1999,298531.027913034,null,362590.986878755,9815.80739130073,34269.9240249584,null,18949.3246536722,856.922117389364,167.9807784,null
Spain,2000,311599.723883928,null,378646.317765397,11430.3474858576,35247.7130225363,null,19684.7301955742,496.123563901344,187.6796136,null
Spain,2001,312395.403164009,null,375789.694102679,8120.97904792068,36310.6338952737,null,18524.9470457608,274.555613383334,163.1753363316,null
Spain,2002,332200.842752654,null,393826.078543363,6739.28074152722,36482.1402838537,null,17941.1763345123,282.226476793331,180.4119540228,null
Spain,2003,336672.422515549,null,401269.359486318,8535.70103446375,36826.7232000656,null,18787.9206518089,270.260190362704,176.3318940684,null
Spain,2004,353472.612328343,null,416918.88669429,8863.41299250087,36137.9677434611,null,17983.46825657,261.641673060976,199.7837003544,null
Spain,2005,368745.068407983,null,431628.865980929,9753.3731585204,35576.2419918783,null,17128.6911884712,212.887732030637,212.6035020456,null
Spain,2006,360063.336319558,null,424564.72779139,10936.9649530722,35804.8128583556,null,17328.9520947868,198.651524395573,232.0100412228,null
Spain,2007,367292.283251434,null,433400.56139937,11660.9212635085,36422.1025275888,null,17598.5315520104,188.294766981584,238.4280378468,null
Spain,2008,335994.803720112,null,402316.749850006,14335.5215426503,35588.3535943915,null,15970.8819996413,182.19318923377,244.9958039772,null
Spain,2009,296617.991048484,null,365530.282570271,15493.0674815234,37270.5119828752,null,15794.3236791019,123.124216218189,231.2641620684,null
Spain,2010,283581.400657324,null,353724.689074692,18197.0857090215,35291.2127611771,null,16311.8322205672,108.255551002378,234.9021756,null
Spain,2011,283918.679194864,null,353872.238595279,18523.6062903239,35615.1350344722,null,15482.3337034241,93.329631885415,239.1547403088,null
Spain,2012,279830.308257069,null,348556.434317505,18793.6076126377,34614.9874675765,null,15039.6140337311,57.9111850911082,220.0057614,null
Spain,2013,252259.690488153,null,320122.039301497,17904.0621083611,34043.956531788,null,15629.72716943,70.7469381654077,213.8560656,null
Spain,2014,253466.917957776,null,321744.066952118,17053.3196602591,34450.6511625869,null,16499.6285401933,66.1053475030698,207.4442838,null
Sweden,1990,57546.5432515479,71917.2595916878,71917.2595916878,4.6023464916,7989.91210405711,null,5840.75421505545,433.718725744509,101.728948791336,null
Sweden,1991,57755.634675433,72041.2548529878,72041.2548529878,9.35877837132,7989.38189793243,null,5746.49325217361,437.694509410139,102.691739667336,null
Sweden,1992,57482.0646582609,71527.0503616345,71527.0503616345,11.8227795253305,8083.24368960871,null,5557.16625731658,290.176997497643,102.575979425256,null
Sweden,1993,57425.9514469075,71807.1907332996,71807.1907332996,38.4274224467359,8078.73506347173,null,5830.18631295827,334.543352370047,99.347135145324,null
Sweden,1994,59876.998756461,74231.4889121949,74231.4889121949,87.0193356139135,7989.14748730005,null,5813.49970349013,358.449220436185,106.374408893616,null
Sweden,1995,59318.672714076,74029.3603217318,74029.3603217318,149.181976491656,7882.64884569976,null,6148.12507237434,395.545816643456,135.1858964466,null
Sweden,1996,63238.7859377907,77574.1002048805,77574.1002048805,235.266861590305,7839.9346862074,null,5793.82868347548,349.408722249713,116.875313566848,null
Sweden,1997,58154.5297192918,72772.2987213703,72772.2987213703,352.790414113182,7776.31024090937,null,6006.20029664723,322.873370033352,159.594680375364,null
Sweden,1998,58733.4063631372,73085.864192708,73085.864192708,435.271919839893,7594.95386962024,null,5897.17858065595,313.834950988287,111.21850846644,null
Sweden,1999,55861.2192155216,70181.7030568556,70181.7030568556,549.653418284821,7404.10061602602,null,5909.74894225485,335.767287048713,121.21357771956,null
Sweden,2000,54730.4244140378,68868.7688476056,68868.7688476056,631.374280769553,7192.46227726898,null,5918.66535953585,277.064877219051,118.777638774384,null
Sweden,2001,55686.7457499206,69192.115810022,69192.115810022,683.185018705769,7126.72343791621,null,5301.23271290333,271.453693526235,122.775197049852,null
Sweden,2002,56631.8961687906,70160.7817014108,70160.7817014108,743.108494019899,6905.54276182783,null,5459.52220245142,301.112250057419,119.59982426358,null
Sweden,2003,57203.5990740056,70601.3604284107,70601.3604284107,790.723755490292,6697.65944365526,null,5526.46921149031,297.779831016006,85.129112753172,null
Sweden,2004,56428.8031427144,69582.4418008926,69582.4418008926,856.754570964442,6731.72214167272,null,5178.17695601949,292.296213586891,94.688775934608,null
Sweden,2005,53859.2057258473,66968.3027050278,66968.3027050278,880.317198986918,6559.35989947183,null,5222.35492167454,295.474216211672,151.590742835484,null
Sweden,2006,53697.6559330674,66923.4245261691,66923.4245261691,913.246501243013,6455.72723390608,null,5457.39675984009,286.761447181277,112.636650931188,null
Sweden,2007,52911.7267272877,65372.6535713726,65372.6535713726,937.9870337146,6198.31709727474,null,4893.0005505437,294.243855341539,137.378307210324,null
Sweden,2008,50831.5768143801,63121.1224890111,63121.1224890111,968.039868684522,5936.88253361973,null,5042.7696788896,269.000242982076,72.853350455064,null
Sweden,2009,47267.4466673127,59052.7638105561,59052.7638105561,973.198782552507,5805.53611701953,null,4890.33565819225,46.2349165835999,70.011668895528,null
Sweden,2010,53057.7346342268,64997.0873748557,64997.0873748557,950.239338230852,5687.88384904194,null,5053.50648604708,184.8178234801,62.905243828896,null
Sweden,2011,49133.5869433916,60987.1477086748,60987.1477086748,915.232503582705,5564.02878754298,null,5106.57964341753,212.95393383792,54.765896902056,null
Sweden,2012,46559.6400230299,57578.3590921027,57578.3590921027,869.965934367231,5377.20589996254,null,4640.92749206534,78.2846200675999,52.335122610144,null
Sweden,2013,44899.1519357186,55939.5232899326,55939.5232899326,838.547681080345,5277.9329959555,null,4831.67652917797,51.0005383755999,41.213609624616,null
Sweden,2014,43404.9031709849,54382.7372856202,54382.7372856202,807.113898493137,5158.27460523819,null,4884.1295459176,81.6979387675999,46.618126218816,null
Switzerland,1990,44115.5340859731,53719.9849036934,53307.7567102787,0.02478119072,6086.29442897972,null,2852.38191614305,116.515249727925,137.0062482642,null
Switzerland,1991,46144.809538993,55639.7237950684,55253.5749211084,1.58946418440717,6023.58758108533,null,2845.87650413461,98.5055355287111,139.20629718228,null
Switzerland,1992,45974.7025405505,55328.4188013381,54970.3540963307,15.6793393410913,5943.5191147313,null,2814.4517963358,80.6087631576695,141.39254221428,null
Switzerland,1993,43556.2764199287,52653.1435325936,52327.7964594958,32.7910730891619,5835.37716229404,null,2748.11853051467,34.6984322741519,120.534841395048,null
Switzerland,1994,42613.303737038,51621.0235260782,51324.7245886062,81.6779946253792,5783.90634134274,null,2718.07910331753,20.8707381009277,106.886674181628,null
Switzerland,1995,43368.4571561622,52478.7556320352,52204.7474593235,245.89620249856,5776.09283368107,null,2703.57463993662,17.4923714013607,93.234255643728,null
Switzerland,1996,44088.3349466694,53186.2855469605,52933.0576246448,297.545861927923,5736.9447004692,null,2699.74085840686,20.4190624823769,90.072194688984,null
Switzerland,1997,42971.6244552183,51912.0054489952,51677.5676078952,361.68618285523,5594.1066238157,null,2604.87939456496,21.0263108966828,124.244640544248,null
Switzerland,1998,44522.3714213249,53492.7538506534,53279.4342421614,456.533446170009,5523.54865560759,null,2600.53893055229,23.8314274213774,152.61036108516,null
Switzerland,1999,44354.5431186679,53236.2713352315,53037.5981502569,530.462942961334,5422.28424062902,null,2564.81485271727,25.5813034669158,139.911691814448,null
Switzerland,2000,43545.9597055165,52503.4061884284,52315.7527406386,625.941563760599,5388.96544955272,null,2561.19625361253,49.9021989062867,143.787569289984,null
Switzerland,2001,45002.2787742299,54082.8662797344,53905.4113927476,723.992209096241,5429.09432517074,null,2577.45479468524,27.8151901052747,144.776099460132,null
Switzerland,2002,43373.9855504706,52481.142702361,52318.0948331563,803.180213703831,5395.26998565461,null,2554.43047748213,32.8723591657737,158.356246679328,null
Switzerland,2003,44587.9802671018,53687.2737163904,53537.5402128088,898.483975115933,5317.73163021896,null,2507.09738954901,61.6701033006411,164.576847522396,null
Switzerland,2004,45149.667089312,54308.7416200949,54173.6685278247,1020.50522043506,5285.8499987863,null,2466.2467937676,65.3050182290794,186.094407294648,null
Switzerland,2005,45778.0894571267,54987.570906894,54858.0531533693,1071.18513142457,5302.88222527316,null,2458.51478417272,44.1881814801974,203.193373891944,null
Switzerland,2006,45351.1719954308,54609.7557634477,54481.5553777612,1118.29814628692,5316.96272569942,null,2457.9546072964,51.5276704422458,185.64023260542,null
Switzerland,2007,43360.3856976932,52679.9643373268,52555.3366289477,1193.90984726763,5296.65119681511,null,2483.6738042647,49.1136965812166,171.602386325892,null
Switzerland,2008,44676.9439665557,54210.033000036,54084.4542495161,1243.0983664725,5375.4107335135,0.082226664,2508.84417902805,57.9142050014631,222.160572280848,null
Switzerland,2009,43509.0865581053,52900.817831085,52776.287002272,1253.06674594747,5292.02775234507,5.0984154,2474.37345859442,62.9883338035823,179.645738076204,null
Switzerland,2010,45027.0644798623,54498.086337724,54373.0819615868,1329.36454880262,5271.57952042053,8.45328744,2524.07745003776,64.5675135867697,147.975161436828,null
Switzerland,2011,40973.1491672158,50420.4743715341,50296.2968161289,1410.14949583308,5206.27074742073,6.218316,2473.19852272528,67.7760712403523,159.534495693708,null
Switzerland,2012,42241.5536052143,51759.6721418105,51637.521589956,1489.04642491243,5164.95570965621,0.36162828,2461.36323964767,71.3265890284325,208.91439321696,null
Switzerland,2013,43181.6594395143,52641.2178097103,52519.985628806,1513.18889558984,5095.04936019242,0.09478404,2425.57288218188,51.9630186325661,252.457248655056,null
Switzerland,2014,39265.0525915552,48737.8666610493,48617.0807401859,1500.97985242557,5095.06928368112,0.40358682,2452.84949184313,43.8836143149488,258.842319545976,null
Turkey,1990,146750.63697943,207773.321142867,207773.321142867,null,43820.3601995038,null,16509.556832399,692.7671315344,null,null
Turkey,1991,152335.174224314,214128.322164344,214128.322164344,null,44842.0060781142,null,16096.6004230335,854.541438882409,null,null
Turkey,1992,158571.546483621,220797.144315653,220797.144315653,null,44659.263861418,null,16784.4157720553,781.918198558921,null,null
Turkey,1993,167443.152055541,230628.999213425,230628.999213425,null,44556.5476329221,null,17842.7146185912,786.58490637057,null,null
Turkey,1994,164623.553279146,224719.235237721,224719.235237721,null,44126.2636425085,null,15275.7660552847,693.652260782218,null,null
Turkey,1995,178812.409473623,239039.791797548,239039.791797548,null,43881.318616833,null,15753.1820234927,592.881683599463,null,null
Turkey,1996,194751.7794059,256657.080416341,256657.080416341,null,44230.7805542568,null,16720.6012107675,597.281645417058,356.6376,null
Turkey,1997,208480.069613411,269942.502958794,269942.502958794,null,43353.8481224517,null,16932.2860233069,593.325999624901,582.9732,null
Turkey,1998,208365.343988278,271755.93253179,271755.93253179,null,43468.3479172528,null,18699.0901758212,593.870450437595,629.28,null
Turkey,1999,206388.619824108,271357.95510034,271357.95510034,null,44984.1695687879,null,18901.0710520283,591.067455416119,493.0272,null
Turkey,2000,232549.18950468,296810.835017591,296810.835017591,115.656211508405,44821.5030613892,null,18425.07589079,591.382349224058,308.028,null
Turkey,2001,217469.503285608,278784.945605068,278784.945605068,232.003643733401,44029.502946249,null,16167.4769157262,592.202013750805,294.2568,null
